index,UserId,TimeStamp,Text,Extracted_Links,Tokens,TopicInterests
3296,181107657,1,"@letikahn k wch coy? Do yu knw me? Mornin ow waz ur nyt? RT""@Tieeshaa: Morning tweeps ?"" RT @waleedy88: mai hawa sama ya taka leda ya rage....kuma mai tafiya gabas ya je tsamiyar boka ya rage...lol RT @MirrorFootball: Get down Sepp #wc2018 #worldcup #england2018",[],"['wch', 'coy', 'knw', 'mornin', 'waz', 'nyt', 'morning', 'tweeps', 'mai', 'hawa', 'sama', 'taka', 'leda', 'ragekuma', 'mai', 'tafiya', 'gabas', 'tsamiyar', 'boka', 'ragelol', 'sepp', 'worldcup', 'england']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.983, 0.0, 0.0, 0.0, 0.0]"
3297,181107657,2,"WooWwwwwww!!!! RT""@Ahmed_Alee: Vanos sticks http://bit.ly/he5rVx"" My #twitter age is 104 days 2 hours 6 minutes 44 seconds. Find out yours at http://twitter.seocoder.org/ #twittertime","['http://bit.ly/he5rVx', 'http://twitter.seocoder.org/']","['woowwwwwww', 'vanos', 'sticks', 'twitter', 'age', 'days', 'hours', 'minutes', 'seconds']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.959, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3300,181127761,0,"@lovegahun Please follow up: “@iPingthem: N Korea 'likely to attack again': South Korea's intelligence chief (cont) http://tl.gd/78f8jt Open internet set for US showdown
By Maggie Shiels
Technology reporter, BBC News, Silicon Valley
The FCC (cont) http://tl.gd/78oegd","['http://tl.gd/78f8jt', 'http://tl.gd/78oegd']","['follow', 'korea', 'attack', 'south', 'koreas', 'chief', 'cont', 'open', 'internet', 'set', 'showdown', 'maggie', 'shiels', 'technology', 'reporter', 'bbc', 'news', 'silicon', 'valley', 'fcc', 'cont']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.982, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3301,181127761,1,@twoRabbitt ?? ?? ?????? You've a good evening.,[],"['youve', 'good', 'evening']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.885, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3302,181127761,2,"China stops artist from leaving: Ai Weiwei has frequently incurred the wrath of the authorities
Chinese artist (cont) http://tl.gd/79htpj",['http://tl.gd/79htpj'],"['china', 'stops', 'artist', 'leaving', 'weiwei', 'frequently', 'incurred', 'wrath', 'chinese', 'artist', 'cont']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.966, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3333,187140926,0,RT @CBCNews: Green fireball UFOs blamed on comet debris http://bit.ly/g1QBOs RT @CBCNews: Samsung to announce Windsor wind turbine plant http://bit.ly/i5x5bc @dansmithunknown such a pretty pic-thanks for sharing,"['http://bit.ly/g1QBOs', 'http://bit.ly/i5x5bc']","['green', 'fireball', 'ufos', 'blamed', 'comet', 'debris', 'samsung', 'windsor', 'wind', 'turbine', 'plant', 'pretty', 'picthanks', 'sharing']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.973, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3334,187140926,1,RT @dominionpundit: #Iran executes woman accused of murdering lover's wife | The Guardian http://t.co/Bnu3e7L #tcot #roft #p2 #fem2 #sha ...,['http://t.co/Bnu3e7L'],"['iran', 'executes', 'woman', 'accused', 'murdering', 'lovers', 'wife', 'guardian', 'tcot', 'roft', 'fem', 'sha']","[0.0, 0.0, 0.0, 0.969, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3335,187140926,2,"RT @Its_Death: God's rubbish to watch films with. 2 minutes into the Sixth Sense:
""Oh! I know this one! Bruce Willis is dead!""
""Cheers f ... RT @BBCWorld: Wikileaks website forced offline http://bbc.in/gK9xL3",['http://bbc.in/gK9xL3'],"['gods', 'rubbish', 'watch', 'films', 'minutes', 'sixth', 'sense', 'bruce', 'willis', 'dead', 'cheers', 'wikileaks', 'website', 'forced', 'offline']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.975, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3352,189689466,0,"WGCL/CBS Atlanta: Two Prosecutors Named For Atlanta Schools Probe http://n.itsdannyg.com/9776 RT @France24_en: INTERNET: US identified 'Sarkozy the American' as firm ally, WikiLeaks says http://f24.my/e7OQ5n AJC: Georgia readies for tax rewrite http://n.itsdannyg.com/9858 WGCL/CBS Atlanta: Testing Shows No Toxins In Polluted Athens Creek Atl Business Chronicle: Georgia Aquarium gets young belugas http://bit.ly/i0eQi6 RT @WSB_TV: Police: Package Under Bridge Could Contain Dynamite  http://www.wsbtv.com/news/25971047/detail.html RT @politicalinsidr: Jack Kingston wants probe into that ants-on-Jesus exhibit in D.C. It was right next to Elvis, for heavens' sake. ht ... AJC: DeKalb: 2 new on school board; Johnson wins judge post http://bit.ly/h6nyLr RT @TVbytheNumbers: 'Special Report With Bret Baier' Finishes #2 In Cable News Viewership; First Time Since Brit Hume Anchored http://bi ... RT @tvnewser: CNN Hires New Deputy Director of Programming  http://bit.ly/hoEZAS @CNN #RevolvingDoor AJC: Downtown East Point directory now online http://bit.ly/g9zeZB AJC: Clayton State University campus re-opens after bomb threat http://bit.ly/dR7ieH","['http://n.itsdannyg.com/9776', 'http://f24.my/e7OQ5n', 'http://n.itsdannyg.com/9858', 'http://bit.ly/i0eQi6', 'http://www.wsbtv.com/news/25971047/detail.html', 'http://bit.ly/h6nyLr', 'http://bi', 'http://bit.ly/hoEZAS', 'http://bit.ly/g9zeZB', 'http://bit.ly/dR7ieH']","['wgclcbs', 'atlanta', 'named', 'atlanta', 'schools', 'probe', 'internet', 'identified', 'sarkozy', 'american', 'firm', 'ally', 'wikileaks', 'ajc', 'georgia', 'readies', 'tax', 'rewrite', 'wgclcbs', 'atlanta', 'testing', 'toxins', 'polluted', 'athens', 'creek', 'atl', 'business', 'chronicle', 'georgia', 'aquarium', 'young', 'belugas', 'police', 'package', 'bridge', 'dynamite', 'jack', 'kingston', 'probe', 'exhibit', 'elvis', 'heavens', 'sake', 'ajc', 'dekalb', 'school', 'board', 'johnson', 'wins', 'judge', 'post', 'special', 'report', 'bret', 'baier', 'finishes', 'cable', 'news', 'viewership', 'time', 'brit', 'hume', 'anchored', 'httpbi', 'cnn', 'hires', 'deputy', 'director', 'ajc', 'downtown', 'east', 'point', 'directory', 'online', 'ajc', 'clayton', 'state', 'university', 'campus', 'reopens', 'bomb', 'threat']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.995, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3353,189689466,1,"WGCL/CBS Atlanta: Business, Political Leaders Back Savannah Dredging http://bit.ly/g09UoD WSB-TV: Gov.-Elect Deal To Meet With Obama http://bit.ly/emfysl RT @BreakingNews: Putin spokesman: Does not think WikiLeaks cable release will complicate relations with the U.S. RT @BreakingNews: Dozens hurt, 10 dead after prison bus fleeing brushfire in Israel flips over http://bit.ly/h3WZzG RT @BreakingNews: England eliminated from race to host the 2018 World Cup - AP source RT @Drudge_Report: UPDATE:  Latest WIKILEAKS developments... http://drudge.tw/gGoLG6 AJC: State officer's patrol car broken into, ammo taken http://bit.ly/dL0caE","['http://bit.ly/g09UoD', 'http://bit.ly/emfysl', 'http://bit.ly/h3WZzG', 'http://drudge.tw/gGoLG6', 'http://bit.ly/dL0caE']","['wgclcbs', 'atlanta', 'business', 'political', 'leaders', 'savannah', 'dredging', 'wsbtv', 'govelect', 'deal', 'meet', 'obama', 'putin', 'spokesman', 'wikileaks', 'cable', 'release', 'complicate', 'relations', 'dozens', 'hurt', 'dead', 'prison', 'bus', 'fleeing', 'brushfire', 'israel', 'flips', 'england', 'eliminated', 'race', 'host', 'cup', 'source', 'update', 'latest', 'wikileaks', 'ajc', 'state', 'officers', 'patrol', 'car', 'broken', 'ammo']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.991, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3354,189689466,2,"WAGA/FOX 5: Chef's Face Off to Help Atlanta Mission http://brkg.at/fCUTnE WSB-TV: Police: Man Poured Bleach On Cat, Tossed It In Trash http://brkg.at/gWHIa9","['http://brkg.at/fCUTnE', 'http://brkg.at/gWHIa9']","['wagafox', 'chefs', 'face', 'atlanta', 'mission', 'wsbtv', 'police', 'man', 'poured', 'bleach', 'cat', 'tossed', 'trash']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.971, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3369,193554662,0,"RT @ForbiddenPlanet: Power Up after Christmas! Edgar Wright signing 'Scott Pilgrim' on DVD and Blu-ray on 30th December. http://tinyurl. ... RT @TechCrunch: After A Four Year Run, Firefox Is No Longer The Top Browser On TechCrunch — Chrome Is http://tcrn.ch/fPyBUC by @parislemon RT @forrester: 16% of US consumers who have experienced poor customer service use social channels to vent their frustration http://forr. ... RT @mashable: Groupon Shares Its Expansion Plan: Groupon Stores and the Deal Feed - http://on.mash.to/gb5fhy RT @lastfm: Best of 2010 part one is here! Find out who made it into the Top 40 most played artists of the year at http://last.fm/bestof RT @clastowka: If Tom Brokaw wrote a book about people my age, instead of ""The Greatest Generation"" he could call it ""You Guys Remember  ...","['http://tinyurl.', 'http://tcrn.ch/fPyBUC', 'http://forr.', 'http://on.mash.to/gb5fhy', 'http://last.fm/bestof']","['power', 'christmas', 'edgar', 'wright', 'signing', 'scott', 'pilgrim', 'dvd', 'bluray', 'december', 'year', 'firefox', 'longer', 'browser', 'techcrunch', 'chrome', 'consumers', 'poor', 'customer', 'service', 'social', 'channels', 'vent', 'httpforr', 'groupon', 'shares', 'expansion', 'plan', 'groupon', 'stores', 'deal', 'feed', 'played', 'artists', 'year', 'tom', 'brokaw', 'wrote', 'book', 'people', 'age', 'greatest', 'generation', 'guys', 'remember']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.991, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3370,193554662,1,"RT @codinghorror: ok kinetic typography is kind of played out but this Shop Vac one is beyond epic http://goo.gl/zvGab RT @McAndrew: President Obama's Strong Commitment to Net Neutrality and an Open Internet.  http://is.gd/i3w5I #openinternet RT @usejquery: http://benthebodyguard.com  - That's how you make a impressive website. jQuery powered, of course. RT @ruskin147: “@ashlingoc: England2018 england out. Collusion has won” Has the Times' Ashling O'Connor scooped the world??","['http://goo.gl/zvGab', 'http://is.gd/i3w5I', 'http://benthebodyguard.com']","['kinetic', 'typography', 'kind', 'played', 'shop', 'vac', 'epic', 'president', 'obamas', 'strong', 'commitment', 'net', 'neutrality', 'open', 'internet', 'impressive', 'website', 'jquery', 'powered', 'england', 'england', 'collusion', 'times', 'ashling', 'oconnor', 'scooped']","[0.0, 0.985, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3371,193554662,2,"RT @Cocoia: On Pacman Ghost behavior (warning, expansive deconstruction ahead): http://coc.io/pacmanghost",['http://coc.io/pacmanghost'],"['pacman', 'ghost', 'behavior', 'warning', 'expansive', 'ahead']","[0.0, 0.0, 0.0, 0.0, 0.939, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3391,196442985,0,"@MSNBC @SeanHannity @FoxNews Joe Trippi Tries To Get Hannity To Understand The Smithsonian Exhibits Are Privately Funded http://t.co/5DUQxma @rickklein Kirsten Gillibrand:The Future For The Female Movement N-Politics:No One Had Barack Obama On Their Political Radar Or Bill Clinton @RickKlein @Senate_GOps Wealthy Had These Unpaid [Tax Cuts] Now For 3Decades-Based On GOP Job Creation Theory:Unemployment Should Be [0.00%] RT @ABCPolitics: Blockade: GOP to Block All Senate Bills Other than Government Funding & Tax Cuts http://abcn.ws/gVbHr6 @ReasonMag @BarackObama Fareed Zakaria: Raise My Taxes-Mr. President & Thoroughly Explains Why http://bit.ly/9q38V8 @SenatorReid Sen.Reid's Flr.Reaction 2McConnell's Letter Promising Nothing But Obstruction [Sen.Reid,You're Surprised]  http://bit.ly/fmAJHI RT @PoliticalTicker: Hoyer to allow vote Thursday on 'middle class tax cuts - http://bit.ly/fuWp26 @GlennBeck @SeanHannity Reagan Came N2 The Oval Office With 700 Billion Natl.Debt--Reagan Left George H.W.Bush With 3 1/2 Trillion Natl.Debt","['http://t.co/5DUQxma', 'http://abcn.ws/gVbHr6', 'http://bit.ly/9q38V8', 'http://bit.ly/fmAJHI', 'http://bit.ly/fuWp26']","['joe', 'trippi', 'hannity', 'understand', 'exhibits', 'privately', 'funded', 'kirsten', 'future', 'female', 'movement', 'barack', 'obama', 'political', 'radar', 'clinton', 'wealthy', 'unpaid', 'tax', 'cuts', 'gop', 'job', 'creation', 'blockade', 'gop', 'block', 'senate', 'bills', 'government', 'funding', 'tax', 'cuts', 'fareed', 'zakaria', 'raise', 'taxesmr', 'president', 'explains', 'senreids', 'mcconnells', 'letter', 'promising', 'surprised', 'hoyer', 'vote', 'thursday', 'middle', 'class', 'tax', 'cuts', 'reagan', 'oval', 'office', 'billion', 'left', 'george', 'hwbush', 'trillion', 'natldebt']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.993, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3392,196442985,1,@MicheleBachmann 13 Trillion National Debt:Allow All Bush Tax Cuts 2Expire-Leaving TheNation Only 8 Trillion Natl.Debt [Immediate-Reduction],[],"['trillion', 'national', 'debtallow', 'bush', 'tax', 'cuts', 'thenation', 'trillion', 'natldebt']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.959, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3393,196442985,2,@BarackObama @ReasonMag @FoxNewsSunday @Senate_GOPs Bushites Laugh Over The Trap They Set For Democrats 9 Years Ago http://pwire.at/hb8GAf,['http://pwire.at/hb8GAf'],"['bushites', 'laugh', 'trap', 'set', 'democrats', 'years', 'ago']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.947, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3417,198965123,0,"@iluistrador gracias por seguirnos! Aquí encontraras Los mejores twitts de negocios! RT @nytimes: Markets Look to Portugal Bond Sale http://nyti.ms/hEmq7l @Helix3c hermoso legado de DIOS, una obligación y derecho de la humanidad conservarlo!!!!",['http://nyti.ms/hEmq7l'],"['gracias', 'por', 'seguirnos', 'aqu', 'mejores', 'twitts', 'negocios', 'markets', 'portugal', 'bond', 'sale', 'hermoso', 'legado', 'dios', 'una', 'obligacin', 'derecho', 'humanidad']","[0.0, 0.979, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3418,198965123,1,"RT @JLozanoA: Y en lo que va del 2010, se registran 962,463 nuevos empleos netos en el IMSS, un incremento del 6.9%. El 64.4% de ellos s ...",[],"['del', 'registran', 'nuevos', 'empleos', 'netos', 'imss', 'incremento', 'del', 'ellos']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.959, 0.0, 0.0, 0.0]"
3419,198965123,2,"RT @JLozanoA: Avisos parroquiales: hoy se presenta el gran maestro Rubén Blades en el José Cuervo Salón. Es un extraordinario salsero, p ...",[],"['avisos', 'hoy', 'presenta', 'gran', 'maestro', 'rubn', 'blades', 'jos', 'cuervo', 'saln', 'salsero']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.966, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3439,200782444,0,"RT @DorisEgar3920: Have Ya Seen This Yet? http://3.ly/a7F2?da08 @cccp4u @naturalsz RT @DorisEgar3920: Have Ya Seen This Yet? http://3.ly/a7F2?d6bb @HackedbyUs @derayama8888 If ppl criticize u,hurt u or shout @ u,Don't b bothered. just remember.""In every game audience make noise, not the players... RT @_MariaSharapova: Sharapova to play for Russia in Fed Cup - CBSSports.com http://bit.ly/fBxbKE RT @eindianeducaton: Life insurance India offers replace the income loss that happens when someone idles. http://tinyurl.com/3xrxevj Playboy Party now on Facebook.","['http://3.ly/a7F2?da08', 'http://3.ly/a7F2?d6bb', 'http://bit.ly/fBxbKE', 'http://tinyurl.com/3xrxevj']","['httplyafda', 'ppl', 'criticize', 'uhurt', 'shout', 'udont', 'bothered', 'rememberin', 'game', 'audience', 'noise', 'players', 'sharapova', 'play', 'russia', 'fed', 'cup', 'life', 'insurance', 'india', 'offers', 'replace', 'income', 'loss', 'idles', 'playboy', 'party', 'facebook']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.986, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3440,200782444,1,"RT @BBCBusiness: FSA says RBS made series of ""bad decisions"" during ABN Amro takeover, but nothing  that would warrant ""enforcement action"" RT @TPO_Hisself: In support of Obama, I have put together a complete list of everything he has done2 preserve life http://www.tpo.net/li ...",['http://www.tpo.net/li'],"['fsa', 'rbs', 'series', 'bad', 'decisions', 'abn', 'amro', 'takeover', 'warrant', 'action', 'support', 'obama', 'complete', 'list', 'preserve', 'life']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.976, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3441,200782444,2,"RT @CHRISVOSSSHOW: Have Fun and Share your Personality on Your Blog http://bit.ly/bTpDEW RT @kmichaelhou: Make Money Online | Buy Property Freedom $ oft and sell machines: If you have a property, set $ new freedom ofte... htt ... RT @eindianeducaton: Egypt maps an area of around 1,002,450 square kilometers. http://tinyurl.com/24f2zky RT @redTrends: Mitt Romney scared to criticise Sarah Palin after seeing her kill fish #tcot http://bit.ly/fmQGmb","['http://bit.ly/bTpDEW', 'http://tinyurl.com/24f2zky', 'http://bit.ly/fmQGmb']","['fun', 'share', 'blog', 'money', 'online', 'buy', 'property', 'freedom', 'oft', 'sell', 'machines', 'property', 'set', 'freedom', 'ofte', 'htt', 'egypt', 'maps', 'area', 'square', 'kilometers', 'mitt', 'romney', 'scared', 'criticise', 'sarah', 'palin', 'kill', 'fish', 'tcot']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.987, 0.0, 0.0, 0.0, 0.0, 0.0]"
3485,207601220,0,"@Geraldkurt Que ha repetido @AlvaroUribeVel hoy? Dizque hablaba con @fsantosRCN? @Disraeli2010 Antes de que difame: no tengo nada contra la comunidad gay, la respeto y aprecio. Igual con la judía (no podría). @petroleocrudo Hasta ahora... RT @Geraldkurt: Este es un buen momento para reller esas columnas escritas por Vallejo en Soho, sobre @AlvaroUribeVel @bladodiaz Vd. que es un uribista serio le puedo preguntar: si a Daniel Samper le dicen sobrino de y a Jose Obdulio primo de. Eso esta bien? RT @ProfesorTweet: Las personas agradecidas están más sanas que los gruñones. ¤ @Bunkerglo prefiero que el hijito de @AlvaroUribeVel me de clases de alta gerencia ""Como pasar de artesanías a gestor de Zona Franca""...",[],"['repetido', 'hoy', 'dizque', 'hablaba', 'antes', 'difame', 'tengo', 'nada', 'contra', 'comunidad', 'gay', 'respeto', 'aprecio', 'igual', 'juda', 'podra', 'hasta', 'ahora', 'este', 'buen', 'momento', 'para', 'reller', 'esas', 'columnas', 'escritas', 'por', 'vallejo', 'soho', 'sobre', 'uribista', 'serio', 'puedo', 'preguntar', 'daniel', 'samper', 'dicen', 'sobrino', 'jose', 'obdulio', 'primo', 'eso', 'esta', 'bien', 'las', 'personas', 'estn', 'sanas', 'gruones', 'prefiero', 'hijito', 'clases', 'alta', 'gerencia', 'como', 'pasar', 'artesanas', 'gestor', 'zona', 'franca']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.994, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3486,207601220,1,"RT @lunadavid: @mesazoico @cepa75 16 años trabajando en y por Bogota, construyendo una carrera escalon x escalon y listos a ir hasta el  ... @NataliaDeLaV Propongo homenaje de desagravio a @AlvaroUribeVel en la zona franca de sus hijitos, allá cabemos todos RT @ensayista: Un uribista arrepentido es soportable, un exuribista insultando a Uribe da risa, un uribista que todavía cree en Uribe es ... @erikasalamanca pero si @danielsampero trabaja honestamente no vive de fincas heredadas ni de una pensión que todos pagamos.... @erikasalamanca Mira, nuestra gente en Medellin nos había contado de la cercanía de AUV con gente como los Ochoa, sin embargo apoyamos...",[],"['aos', 'trabajando', 'por', 'bogota', 'una', 'carrera', 'escalon', 'escalon', 'listos', 'hasta', 'propongo', 'homenaje', 'desagravio', 'zona', 'franca', 'sus', 'hijitos', 'cabemos', 'todos', 'uribista', 'soportable', 'exuribista', 'insultando', 'uribe', 'risa', 'uribista', 'todava', 'cree', 'uribe', 'pero', 'trabaja', 'vive', 'fincas', 'heredadas', 'una', 'pensin', 'todos', 'pagamos', 'mira', 'nuestra', 'gente', 'medellin', 'haba', 'contado', 'cercana', 'auv', 'gente', 'como', 'ochoa', 'sin', 'embargo', 'apoyamos']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.993, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3487,207601220,2,RT @HFCardonaG: Chavez no va a la cumbre iberoamericana por el invierno.Colombia tiene diez veces mas damnificados. Tormenta política? R ...,[],"['chavez', 'cumbre', 'por', 'tiene', 'diez', 'veces', 'mas', 'tormenta', 'poltica']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.959]"
