,UserId,FinalInterests
75,6692952,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.19259515404701233, 0.3264203667640686, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06705967336893082, 0.0, 0.17530196905136108, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18353325128555298, 0.0, 0.0, 0.0, 0.0, 0.0]"
76,6730222,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.29139143228530884, 0.0, 0.0, 0.0, 0.1379408836364746, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11967264860868454, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06566067039966583, 0.11346840858459473, 0.0, 0.0]"
77,6852682,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2561502158641815, 0.0, 0.0, 0.0, 0.08868148177862167, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.19357433915138245, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09900721907615662, 0.0, 0.0, 0.0, 0.0, 0.0]"
78,6980622,"[0.0, 0.08385521173477173, 0.0, 0.0, 0.0, 0.39344537258148193, 0.0, 0.0, 0.0, 0.11881726235151291, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06561224907636642, 0.06591858714818954, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
79,7144422,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.4194348454475403, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.056249842047691345, 0.0, 0.1282079815864563, 0.0, 0.0, 0.0, 0.12408778071403503, 0.0, 0.0, 0.056044891476631165, 0.0, 0.0]"
80,7309052,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2960434556007385, 0.0, 0.0, 0.0, 0.06878168135881424, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1874009370803833, 0.0, 0.05846526473760605, 0.0, 0.0, 0.0, 0.07759733498096466, 0.0, 0.0, 0.05832735076546669, 0.0, 0.0]"
81,7453432,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.3674820363521576, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09414058923721313, 0.0, 0.08818670362234116, 0.11218179762363434, 0.0, 0.0, 0.13065797090530396, 0.0, 0.0, 0.0, 0.0, 0.0]"
82,7587032,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2472640573978424, 0.07788903266191483, 0.0, 0.0, 0.05541219189763069, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1502269208431244, 0.0, 0.0, 0.0, 0.0, 0.0, 0.35012951493263245, 0.0, 0.0, 0.0, 0.0, 0.0]"
83,7619982,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.13153931498527527, 0.1954941600561142, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09856250137090683, 0.24012228846549988, 0.0, 0.0, 0.0, 0.0, 0.06527072936296463, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08152544498443604, 0.0, 0.0]"
84,7713202,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.23797670006752014, 0.3897850811481476, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09874419867992401, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
85,7744592,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.43463021516799927, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.060235001146793365, 0.14163526892662048, 0.0, 0.10680663585662842, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
86,7905122,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.31750041246414185, 0.0, 0.0, 0.0, 0.13551339507102966, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05166773498058319, 0.10106892883777618, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10853026807308197, 0.0, 0.0, 0.0678466409444809, 0.0, 0.0]"
87,7996082,"[0.0, 0.0, 0.0, 0.0, 0.09669049829244614, 0.12044013291597366, 0.0, 0.0, 0.12723308801651, 0.07196366041898727, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.055529817938804626, 0.0, 0.0, 0.05707726255059242, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.45977264642715454]"
88,8005492,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.256518691778183, 0.4269227087497711, 0.0, 0.0, 0.06835024803876877, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13493786752223969, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
89,8036392,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.42422446608543396, 0.0, 0.0, 0.0, 0.05221248418092728, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06305988132953644, 0.1004820391535759, 0.0, 0.06441933661699295, 0.0, 0.0, 0.0, 0.061144571751356125, 0.0, 0.0, 0.05416719615459442, 0.0, 0.0]"
90,8077952,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.254247784614563, 0.05207519605755806, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07820666581392288, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07519043236970901, 0.0, 0.11319350451231003, 0.08518862724304199, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05876142531633377]"
91,8110402,"[0.0, 0.0, 0.0, 0.0, 0.06558878719806671, 0.0, 0.0, 0.0, 0.3577170670032501, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06450743228197098, 0.12955106794834137, 0.08735259622335434, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.20310264825820923, 0.0, 0.1359700858592987]"
92,8183762,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.31154659390449524, 0.0, 0.0, 0.16328471899032593, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.20260554552078247, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
93,8350912,"[0.06355596333742142, 0.0, 0.06010810285806656, 0.0, 0.0, 0.36305028200149536, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08007194101810455, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05801497399806976, 0.0, 0.0, 0.0, 0.0, 0.0, 0.23784533143043518, 0.0, 0.2463482767343521, 0.0, 0.0]"
94,8383592,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2830246686935425, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08063339442014694, 0.0, 0.24933487176895142, 0.0, 0.0, 0.0, 0.06052665784955025, 0.0, 0.0, 0.0, 0.0, 0.0]"
95,8453452,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.24566739797592163, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05038616806268692, 0.0, 0.28781986236572266, 0.05528806522488594, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10160737484693527, 0.0, 0.0]"
96,8460572,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.3558914363384247, 0.0, 0.0, 0.0, 0.2741115987300873, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07023456692695618, 0.0, 0.05685599148273468, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09220369160175323, 0.0, 0.0]"
97,8676442,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.39229652285575867, 0.1788278967142105, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05068598687648773, 0.0, 0.0, 0.0, 0.0, 0.06635244935750961, 0.08690591156482697, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12722593545913696, 0.0, 0.0, 0.0, 0.0, 0.0]"
98,8775672,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.30556225776672363, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06398080289363861, 0.0, 0.10194556415081024, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1350589096546173, 0.09782462567090988, 0.0, 0.0]"
99,8788992,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07440836727619171, 0.0, 0.5459279417991638, 0.05140751972794533, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08230511844158173, 0.0, 0.0, 0.0, 0.0, 0.0]"
100,8802752,"[0.060788076370954514, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17786160111427307, 0.0, 0.0, 0.0, 0.050755761563777924, 0.0, 0.09847565740346909, 0.0, 0.0, 0.07681649178266525, 0.0, 0.29192399978637695, 0.13985925912857056, 0.0, 0.0, 0.32024919986724854, 0.0, 0.0, 0.0, 0.05745907500386238, 0.0, 0.0]"
101,8841372,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.19562646746635437, 0.0, 0.0, 0.0, 0.2073584794998169, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10777244716882706, 0.0, 0.1075536459684372, 0.0, 0.0, 0.0, 0.059616249054670334, 0.0, 0.0, 0.0, 0.0, 0.0]"
102,9003482,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2661002576351166, 0.0, 0.0, 0.0, 0.12822836637496948, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2697664201259613, 0.0, 0.056096240878105164, 0.0, 0.0, 0.0, 0.10443249344825745, 0.0, 0.0, 0.07553671300411224, 0.0, 0.0]"
103,9051482,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.5647199749946594, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09015779942274094, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07642557471990585, 0.0, 0.0]"
104,9123802,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.475786417722702, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07040567696094513, 0.0, 0.06514312326908112, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
105,9204502,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2685842514038086, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13045229017734528, 0.0, 0.2084457278251648, 0.0, 0.0, 0.0, 0.14833542704582214, 0.0, 0.0, 0.0, 0.0, 0.0]"
106,9207632,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.5834047198295593, 0.11073789745569229, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06516408175230026, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.054822348058223724, 0.0, 0.0]"
107,9245812,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.3044170141220093, 0.0757276862859726, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08496686816215515, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16639703512191772, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10121230781078339, 0.0, 0.0]"
108,9300262,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.40244919061660767, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05157462880015373, 0.10551398992538452, 0.0, 0.0, 0.0, 0.0, 0.0, 0.19743503630161285, 0.0, 0.0, 0.0, 0.0, 0.0]"
109,9317502,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.1826096773147583, 0.0, 0.0, 0.2674267888069153, 0.05506546050310135, 0.14557000994682312, 0.0674329325556755, 0.0, 0.0, 0.0, 0.0, 0.08043963462114334, 0.0, 0.13398534059524536, 0.0, 0.1469990462064743, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
110,9466892,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.3058614730834961, 0.08961912989616394, 0.0, 0.0, 0.06082984805107117, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08816774934530258, 0.141123428940773, 0.0, 0.08157860487699509, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
111,9522502,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.21550825238227844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.20549830794334412, 0.0, 0.11394485086202621, 0.0, 0.0, 0.0, 0.12520277500152588, 0.0, 0.0, 0.06238895282149315, 0.0, 0.0]"
112,9561972,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.3783288300037384, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09035786241292953, 0.0, 0.15900999307632446, 0.0, 0.0, 0.0, 0.10606423020362854, 0.0, 0.0, 0.05930594354867935, 0.0, 0.0]"
113,9567382,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.21981194615364075, 0.0, 0.0, 0.0, 0.056803762912750244, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05519193410873413, 0.1599837988615036, 0.0, 0.07292720675468445, 0.0, 0.0, 0.0, 0.12895512580871582, 0.0, 0.0, 0.0, 0.0, 0.0]"
114,9633802,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.20995274186134338, 0.0, 0.0, 0.0, 0.0576627142727375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05082497000694275, 0.0, 0.06976956129074097, 0.0, 0.07214843481779099, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2060627043247223]"
115,9651842,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2263375222682953, 0.0, 0.0, 0.0821702778339386, 0.0, 0.0, 0.0, 0.1270514726638794, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18862342834472656, 0.0, 0.0, 0.05947382003068924, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09005953371524811, 0.0, 0.0]"
116,9695312,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.4011203646659851, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1362866461277008, 0.0, 0.10281717032194138, 0.0, 0.0, 0.0, 0.08364462852478027, 0.0, 0.0, 0.05782497674226761, 0.0, 0.0]"
117,9715012,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.28611040115356445, 0.14460623264312744, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05152375251054764, 0.15104566514492035, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07358895242214203, 0.0, 0.0]"
118,9763482,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.3609775900840759, 0.0, 0.0, 0.0, 0.05059210583567619, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11259885132312775, 0.12047702819108963, 0.0, 0.06582315266132355, 0.0, 0.0, 0.0, 0.0705743283033371, 0.0, 0.0, 0.0, 0.0, 0.0]"
119,9893842,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.28816670179367065, 0.07946592569351196, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08464096486568451, 0.0, 0.0, 0.0, 0.0, 0.0, 0.21116702258586884, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07457049190998077, 0.0, 0.0, 0.0, 0.0, 0.0]"
120,10117892,"[0.0, 0.12182142585515976, 0.0, 0.0, 0.0, 0.2984703481197357, 0.08882500976324081, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09581395983695984, 0.0, 0.0, 0.0, 0.0595235601067543, 0.08052372932434082, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10126390308141708, 0.0, 0.0]"
121,10221272,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.3437424898147583, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25760483741760254, 0.053134821355342865, 0.0, 0.0, 0.07496827840805054, 0.0, 0.0, 0.0, 0.0, 0.0]"
122,10723812,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.5275508761405945, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07545796781778336, 0.0, 0.05692919343709946, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0644167885184288, 0.0, 0.0]"
123,10774652,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.19542059302330017, 0.07244284451007843, 0.0, 0.0, 0.08803782612085342, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07227696478366852, 0.18989060819149017, 0.0, 0.052153751254081726, 0.0, 0.0, 0.0, 0.12349025905132294, 0.0, 0.0, 0.0, 0.0, 0.0]"
124,10876852,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.3515828549861908, 0.09842512011528015, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1874777376651764, 0.0, 0.0, 0.0, 0.09449122846126556, 0.0, 0.0, 0.0, 0.0, 0.0]"
125,11014272,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2873465418815613, 0.0, 0.0, 0.0, 0.20402158796787262, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05665411055088043, 0.17386387288570404, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0666906088590622, 0.0, 0.0, 0.06924930214881897, 0.0, 0.0]"
126,11043802,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2930521070957184, 0.08132672309875488, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4201106131076813, 0.0, 0.0, 0.18565775454044342, 0.0, 0.0]"
127,11178902,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.29250162839889526, 0.06427745521068573, 0.0, 0.0, 0.13025568425655365, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12279519438743591, 0.0, 0.05946991592645645, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06580838561058044, 0.0, 0.0]"
128,11274452,"[0.0, 0.07734596729278564, 0.0, 0.0, 0.0, 0.4309169352054596, 0.0, 0.0, 0.0, 0.06314509361982346, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06538031250238419, 0.07378655672073364, 0.0, 0.06808824092149734, 0.0, 0.0, 0.0, 0.06087871268391609, 0.0, 0.0, 0.0, 0.0, 0.0]"
129,11277292,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.4172663390636444, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09175271540880203, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13905799388885498, 0.0, 0.0]"
130,11348282,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.3923632502555847, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.060404106974601746, 0.0, 0.16795587539672852, 0.0, 0.0, 0.0, 0.08999426662921906, 0.0, 0.0, 0.0, 0.0, 0.0]"
131,11350892,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.4059489667415619, 0.09159377962350845, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12395705282688141, 0.0, 0.06805236637592316, 0.05790311098098755, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
132,11382292,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.17297446727752686, 0.1598619967699051, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11246456205844879, 0.0, 0.13813306391239166, 0.0, 0.0, 0.0, 0.1528998166322708, 0.0, 0.0, 0.09752445667982101, 0.0, 0.0]"
133,11611052,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.12277857214212418, 0.3258512020111084, 0.0, 0.0, 0.16816484928131104, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.21952244639396667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07692931592464447, 0.0, 0.0, 0.0, 0.0, 0.0]"
134,11695472,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.32130348682403564, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.22098512947559357, 0.10595612227916718, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09229250252246857, 0.0, 0.0, 0.0, 0.0, 0.0]"
135,11716022,"[0.0, 0.0, 0.0, 0.0, 0.29332298040390015, 0.0, 0.10199721902608871, 0.0, 0.3653225302696228, 0.0, 0.0, 0.0, 0.06147703528404236, 0.0, 0.0, 0.0, 0.0, 0.16298304498195648, 0.0, 0.0, 0.10674484074115753, 0.0, 0.0, 0.0, 0.11224821209907532, 0.0, 0.0, 0.0, 0.0, 0.09007477760314941]"
136,11844652,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.5087972283363342, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.061578959226608276, 0.08234791457653046, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06908465921878815, 0.0, 0.0]"
137,11855772,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.34286296367645264, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.20453456044197083, 0.0, 0.07807908952236176, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12574920058250427, 0.0, 0.0]"
138,11856032,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2506180703639984, 0.14163459837436676, 0.0, 0.0, 0.10814671218395233, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0544145330786705, 0.1507323682308197, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06354685127735138, 0.0, 0.0]"
139,11856422,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.34558871388435364, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07048934698104858, 0.16563856601715088, 0.0, 0.05589780956506729, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08373038470745087, 0.0, 0.0]"
140,11856442,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.49841567873954773, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05702100694179535, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1537046581506729, 0.0, 0.0]"
141,11856482,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.39717790484428406, 0.0, 0.0, 0.0, 0.07168956100940704, 0.0, 0.0, 0.05017857253551483, 0.0, 0.0, 0.0, 0.0, 0.06462887674570084, 0.079073466360569, 0.0, 0.05147702246904373, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
142,11877492,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.34408488869667053, 0.07588157057762146, 0.0, 0.0, 0.0, 0.0, 0.0, 0.058178868144750595, 0.0, 0.0, 0.0, 0.0, 0.08048778772354126, 0.09584616869688034, 0.0, 0.05239454656839371, 0.0, 0.0, 0.0, 0.05994575098156929, 0.0, 0.0, 0.08627242594957352, 0.0, 0.0]"
143,11883132,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.327139675617218, 0.0, 0.0, 0.0, 0.2464621365070343, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05003538727760315, 0.08032777905464172, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06514979153871536, 0.0, 0.0]"
144,11966392,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.25732243061065674, 0.0, 0.0, 0.0, 0.18074797093868256, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.19875048100948334, 0.0, 0.09320763498544693, 0.0, 0.0, 0.0, 0.09419725835323334, 0.0, 0.0, 0.0, 0.0, 0.0]"
145,12133382,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.23634496331214905, 0.0, 0.0, 0.0, 0.1084376722574234, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.20733249187469482, 0.0, 0.0, 0.0, 0.164600670337677, 0.0, 0.0, 0.0, 0.0, 0.0]"
146,12241942,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2702557146549225, 0.07792709022760391, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05608343705534935, 0.07771708071231842, 0.0, 0.0938085988163948, 0.0, 0.0, 0.0, 0.2039385288953781, 0.0, 0.0, 0.10326925665140152, 0.0, 0.0]"
147,12470452,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.5607067346572876, 0.0, 0.0, 0.0, 0.0, 0.07305512577295303, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.059663403779268265, 0.0, 0.0, 0.0706818699836731, 0.0, 0.0]"
148,12480582,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.4450879991054535, 0.19201838970184326, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07128511369228363, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07521030306816101]"
149,12716032,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.1672983467578888, 0.059214185923337936, 0.0, 0.0, 0.10621295124292374, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10285122692584991, 0.08116911351680756, 0.0, 0.282385915517807, 0.0, 0.0, 0.0, 0.11903326213359833, 0.0, 0.0, 0.0, 0.0, 0.0]"
